ticker,month,open,close,low,high,volume,fiscal_year,Security,GICS Sector,GICS Sub Industry,Address of Headquarters,CIK,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,Earnings Per Share,Estimated Shares Outstanding,has_eps
ALB,2013-02,63.621053052631574,63.732631526315785,63.206316421052634,64.31315784210526,11449000.0,2013,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2013-12-31,411809000.0,-65906000.0,-6674000.0,25.0,-155346000.0,9957000.0,109.0,477239000.0,-1810000.0,801000.0,1543799000.0,340.0,0.0,129188000.0,107370000.0,570001000.0,538442000.0,12472000.0,31729000.0,1357069000.0,284203000.0,36.0,850471000.0,134445000.0,88203000.0,31559000.0,436049000.0,169000.0,31452000.0,1054310000.0,212178000.0,115415000.0,0.0,-18733000.0,-457000.0,432859000.0,-288046000.0,-157742000.0,413171000.0,-88016000.0,413171000.0,435726000.0,491958000.0,33361000.0,576675000.0,24.0,160229000.0,77669000.0,0.0,116245000.0,-6149000.0,-2565000.0,222160000.0,9935000.0,0.0,22.0,33.0,17.0,240.0,82246000.0,1500358000.0,-576745000.0,158189000.0,24554000.0,0.0,3584797000.0,1482915000.0,436363000.0,1627361000.0,1957436000.0,3584797000.0,2394270000.0,0.0,4.93,83807505.071,True
ALB,2013-03,63.5340003,63.433499749999996,62.870999600000005,64.03800005000001,13581300.0,2013,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2013-12-31,411809000.0,-65906000.0,-6674000.0,25.0,-155346000.0,9957000.0,109.0,477239000.0,-1810000.0,801000.0,1543799000.0,340.0,0.0,129188000.0,107370000.0,570001000.0,538442000.0,12472000.0,31729000.0,1357069000.0,284203000.0,36.0,850471000.0,134445000.0,88203000.0,31559000.0,436049000.0,169000.0,31452000.0,1054310000.0,212178000.0,115415000.0,0.0,-18733000.0,-457000.0,432859000.0,-288046000.0,-157742000.0,413171000.0,-88016000.0,413171000.0,435726000.0,491958000.0,33361000.0,576675000.0,24.0,160229000.0,77669000.0,0.0,116245000.0,-6149000.0,-2565000.0,222160000.0,9935000.0,0.0,22.0,33.0,17.0,240.0,82246000.0,1500358000.0,-576745000.0,158189000.0,24554000.0,0.0,3584797000.0,1482915000.0,436363000.0,1627361000.0,1957436000.0,3584797000.0,2394270000.0,0.0,4.93,83807505.071,True
ALB,2013-04,60.30909136363636,60.378181863636364,59.556363727272725,61.016363500000004,20390000.0,2013,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2013-12-31,411809000.0,-65906000.0,-6674000.0,25.0,-155346000.0,9957000.0,109.0,477239000.0,-1810000.0,801000.0,1543799000.0,340.0,0.0,129188000.0,107370000.0,570001000.0,538442000.0,12472000.0,31729000.0,1357069000.0,284203000.0,36.0,850471000.0,134445000.0,88203000.0,31559000.0,436049000.0,169000.0,31452000.0,1054310000.0,212178000.0,115415000.0,0.0,-18733000.0,-457000.0,432859000.0,-288046000.0,-157742000.0,413171000.0,-88016000.0,413171000.0,435726000.0,491958000.0,33361000.0,576675000.0,24.0,160229000.0,77669000.0,0.0,116245000.0,-6149000.0,-2565000.0,222160000.0,9935000.0,0.0,22.0,33.0,17.0,240.0,82246000.0,1500358000.0,-576745000.0,158189000.0,24554000.0,0.0,3584797000.0,1482915000.0,436363000.0,1627361000.0,1957436000.0,3584797000.0,2394270000.0,0.0,4.93,83807505.071,True
ALB,2013-05,64.55409154545454,64.87409086363637,64.15909127272727,65.33272699999999,14285700.0,2013,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2013-12-31,411809000.0,-65906000.0,-6674000.0,25.0,-155346000.0,9957000.0,109.0,477239000.0,-1810000.0,801000.0,1543799000.0,340.0,0.0,129188000.0,107370000.0,570001000.0,538442000.0,12472000.0,31729000.0,1357069000.0,284203000.0,36.0,850471000.0,134445000.0,88203000.0,31559000.0,436049000.0,169000.0,31452000.0,1054310000.0,212178000.0,115415000.0,0.0,-18733000.0,-457000.0,432859000.0,-288046000.0,-157742000.0,413171000.0,-88016000.0,413171000.0,435726000.0,491958000.0,33361000.0,576675000.0,24.0,160229000.0,77669000.0,0.0,116245000.0,-6149000.0,-2565000.0,222160000.0,9935000.0,0.0,22.0,33.0,17.0,240.0,82246000.0,1500358000.0,-576745000.0,158189000.0,24554000.0,0.0,3584797000.0,1482915000.0,436363000.0,1627361000.0,1957436000.0,3584797000.0,2394270000.0,0.0,4.93,83807505.071,True
ALB,2013-06,63.51800005,63.275000250000005,62.724000350000004,64.0310003,12734400.0,2013,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2013-12-31,411809000.0,-65906000.0,-6674000.0,25.0,-155346000.0,9957000.0,109.0,477239000.0,-1810000.0,801000.0,1543799000.0,340.0,0.0,129188000.0,107370000.0,570001000.0,538442000.0,12472000.0,31729000.0,1357069000.0,284203000.0,36.0,850471000.0,134445000.0,88203000.0,31559000.0,436049000.0,169000.0,31452000.0,1054310000.0,212178000.0,115415000.0,0.0,-18733000.0,-457000.0,432859000.0,-288046000.0,-157742000.0,413171000.0,-88016000.0,413171000.0,435726000.0,491958000.0,33361000.0,576675000.0,24.0,160229000.0,77669000.0,0.0,116245000.0,-6149000.0,-2565000.0,222160000.0,9935000.0,0.0,22.0,33.0,17.0,240.0,82246000.0,1500358000.0,-576745000.0,158189000.0,24554000.0,0.0,3584797000.0,1482915000.0,436363000.0,1627361000.0,1957436000.0,3584797000.0,2394270000.0,0.0,4.93,83807505.071,True
ALB,2013-07,63.36636390909091,63.33227254545454,62.78909095454546,63.89409072727273,18311200.0,2013,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2013-12-31,411809000.0,-65906000.0,-6674000.0,25.0,-155346000.0,9957000.0,109.0,477239000.0,-1810000.0,801000.0,1543799000.0,340.0,0.0,129188000.0,107370000.0,570001000.0,538442000.0,12472000.0,31729000.0,1357069000.0,284203000.0,36.0,850471000.0,134445000.0,88203000.0,31559000.0,436049000.0,169000.0,31452000.0,1054310000.0,212178000.0,115415000.0,0.0,-18733000.0,-457000.0,432859000.0,-288046000.0,-157742000.0,413171000.0,-88016000.0,413171000.0,435726000.0,491958000.0,33361000.0,576675000.0,24.0,160229000.0,77669000.0,0.0,116245000.0,-6149000.0,-2565000.0,222160000.0,9935000.0,0.0,22.0,33.0,17.0,240.0,82246000.0,1500358000.0,-576745000.0,158189000.0,24554000.0,0.0,3584797000.0,1482915000.0,436363000.0,1627361000.0,1957436000.0,3584797000.0,2394270000.0,0.0,4.93,83807505.071,True
ALB,2013-08,62.63500040909091,62.73499931818182,62.339091136363635,63.13500004545454,15068900.0,2013,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2013-12-31,411809000.0,-65906000.0,-6674000.0,25.0,-155346000.0,9957000.0,109.0,477239000.0,-1810000.0,801000.0,1543799000.0,340.0,0.0,129188000.0,107370000.0,570001000.0,538442000.0,12472000.0,31729000.0,1357069000.0,284203000.0,36.0,850471000.0,134445000.0,88203000.0,31559000.0,436049000.0,169000.0,31452000.0,1054310000.0,212178000.0,115415000.0,0.0,-18733000.0,-457000.0,432859000.0,-288046000.0,-157742000.0,413171000.0,-88016000.0,413171000.0,435726000.0,491958000.0,33361000.0,576675000.0,24.0,160229000.0,77669000.0,0.0,116245000.0,-6149000.0,-2565000.0,222160000.0,9935000.0,0.0,22.0,33.0,17.0,240.0,82246000.0,1500358000.0,-576745000.0,158189000.0,24554000.0,0.0,3584797000.0,1482915000.0,436363000.0,1627361000.0,1957436000.0,3584797000.0,2394270000.0,0.0,4.93,83807505.071,True
ALB,2013-09,62.90049995,62.90399955,62.36400015,63.40200025,14548300.0,2013,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2013-12-31,411809000.0,-65906000.0,-6674000.0,25.0,-155346000.0,9957000.0,109.0,477239000.0,-1810000.0,801000.0,1543799000.0,340.0,0.0,129188000.0,107370000.0,570001000.0,538442000.0,12472000.0,31729000.0,1357069000.0,284203000.0,36.0,850471000.0,134445000.0,88203000.0,31559000.0,436049000.0,169000.0,31452000.0,1054310000.0,212178000.0,115415000.0,0.0,-18733000.0,-457000.0,432859000.0,-288046000.0,-157742000.0,413171000.0,-88016000.0,413171000.0,435726000.0,491958000.0,33361000.0,576675000.0,24.0,160229000.0,77669000.0,0.0,116245000.0,-6149000.0,-2565000.0,222160000.0,9935000.0,0.0,22.0,33.0,17.0,240.0,82246000.0,1500358000.0,-576745000.0,158189000.0,24554000.0,0.0,3584797000.0,1482915000.0,436363000.0,1627361000.0,1957436000.0,3584797000.0,2394270000.0,0.0,4.93,83807505.071,True
ALB,2013-10,65.18956586956521,65.40173913043478,64.71217426086957,65.76913043478261,18113900.0,2013,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2013-12-31,411809000.0,-65906000.0,-6674000.0,25.0,-155346000.0,9957000.0,109.0,477239000.0,-1810000.0,801000.0,1543799000.0,340.0,0.0,129188000.0,107370000.0,570001000.0,538442000.0,12472000.0,31729000.0,1357069000.0,284203000.0,36.0,850471000.0,134445000.0,88203000.0,31559000.0,436049000.0,169000.0,31452000.0,1054310000.0,212178000.0,115415000.0,0.0,-18733000.0,-457000.0,432859000.0,-288046000.0,-157742000.0,413171000.0,-88016000.0,413171000.0,435726000.0,491958000.0,33361000.0,576675000.0,24.0,160229000.0,77669000.0,0.0,116245000.0,-6149000.0,-2565000.0,222160000.0,9935000.0,0.0,22.0,33.0,17.0,240.0,82246000.0,1500358000.0,-576745000.0,158189000.0,24554000.0,0.0,3584797000.0,1482915000.0,436363000.0,1627361000.0,1957436000.0,3584797000.0,2394270000.0,0.0,4.93,83807505.071,True
ALB,2013-11,67.4470001,67.57099995,67.12750055000001,67.91150015000001,8065800.0,2013,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2013-12-31,411809000.0,-65906000.0,-6674000.0,25.0,-155346000.0,9957000.0,109.0,477239000.0,-1810000.0,801000.0,1543799000.0,340.0,0.0,129188000.0,107370000.0,570001000.0,538442000.0,12472000.0,31729000.0,1357069000.0,284203000.0,36.0,850471000.0,134445000.0,88203000.0,31559000.0,436049000.0,169000.0,31452000.0,1054310000.0,212178000.0,115415000.0,0.0,-18733000.0,-457000.0,432859000.0,-288046000.0,-157742000.0,413171000.0,-88016000.0,413171000.0,435726000.0,491958000.0,33361000.0,576675000.0,24.0,160229000.0,77669000.0,0.0,116245000.0,-6149000.0,-2565000.0,222160000.0,9935000.0,0.0,22.0,33.0,17.0,240.0,82246000.0,1500358000.0,-576745000.0,158189000.0,24554000.0,0.0,3584797000.0,1482915000.0,436363000.0,1627361000.0,1957436000.0,3584797000.0,2394270000.0,0.0,4.93,83807505.071,True
ALB,2013-12,66.39904761904762,66.26761895238096,65.86666647619047,66.94761966666667,13219800.0,2013,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2013-12-31,411809000.0,-65906000.0,-6674000.0,25.0,-155346000.0,9957000.0,109.0,477239000.0,-1810000.0,801000.0,1543799000.0,340.0,0.0,129188000.0,107370000.0,570001000.0,538442000.0,12472000.0,31729000.0,1357069000.0,284203000.0,36.0,850471000.0,134445000.0,88203000.0,31559000.0,436049000.0,169000.0,31452000.0,1054310000.0,212178000.0,115415000.0,0.0,-18733000.0,-457000.0,432859000.0,-288046000.0,-157742000.0,413171000.0,-88016000.0,413171000.0,435726000.0,491958000.0,33361000.0,576675000.0,24.0,160229000.0,77669000.0,0.0,116245000.0,-6149000.0,-2565000.0,222160000.0,9935000.0,0.0,22.0,33.0,17.0,240.0,82246000.0,1500358000.0,-576745000.0,158189000.0,24554000.0,0.0,3584797000.0,1482915000.0,436363000.0,1627361000.0,1957436000.0,3584797000.0,2394270000.0,0.0,4.93,83807505.071,True
ALB,2014-01,64.97476214285714,64.94381014285715,64.34523828571429,65.5147610952381,14067900.0,2014,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2014-12-31,428790000.0,36221000.0,-16761000.0,10.0,-110576000.0,10447000.0,218.0,2489768000.0,-6486000.0,780000.0,1674700000.0,294.0,0.0,56884000.0,103572000.0,254537000.0,213179000.0,-43276000.0,35742000.0,1231868000.0,243262000.0,32.0,770848000.0,18484000.0,44125000.0,41358000.0,358361000.0,-40275000.0,21616000.0,2223035000.0,194042000.0,129170000.0,0.0,1882180000.0,2012529000.0,492609000.0,1609329000.0,-46133000.0,133316000.0,164228000.0,133316000.0,230437000.0,434635000.0,56105000.0,271298000.0,11.0,160956000.0,66086000.0,0.0,-62413000.0,-3284000.0,104718000.0,314663000.0,12552000.0,0.0,9.0,16.0,5.0,262.0,88310000.0,1410651000.0,-147287000.0,355135000.0,711096000.0,0.0,5223103000.0,3348850000.0,1139886000.0,1359465000.0,3863638000.0,5223103000.0,2445548000.0,0.0,1.69,78885207.1006,True
ALB,2014-02,64.1384212631579,64.11210557894736,63.56526310526315,64.59789478947368,10450600.0,2014,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2014-12-31,428790000.0,36221000.0,-16761000.0,10.0,-110576000.0,10447000.0,218.0,2489768000.0,-6486000.0,780000.0,1674700000.0,294.0,0.0,56884000.0,103572000.0,254537000.0,213179000.0,-43276000.0,35742000.0,1231868000.0,243262000.0,32.0,770848000.0,18484000.0,44125000.0,41358000.0,358361000.0,-40275000.0,21616000.0,2223035000.0,194042000.0,129170000.0,0.0,1882180000.0,2012529000.0,492609000.0,1609329000.0,-46133000.0,133316000.0,164228000.0,133316000.0,230437000.0,434635000.0,56105000.0,271298000.0,11.0,160956000.0,66086000.0,0.0,-62413000.0,-3284000.0,104718000.0,314663000.0,12552000.0,0.0,9.0,16.0,5.0,262.0,88310000.0,1410651000.0,-147287000.0,355135000.0,711096000.0,0.0,5223103000.0,3348850000.0,1139886000.0,1359465000.0,3863638000.0,5223103000.0,2445548000.0,0.0,1.69,78885207.1006,True
ALB,2014-03,65.15190447619048,65.11380980952381,64.73142923809525,65.698571,11594500.0,2014,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2014-12-31,428790000.0,36221000.0,-16761000.0,10.0,-110576000.0,10447000.0,218.0,2489768000.0,-6486000.0,780000.0,1674700000.0,294.0,0.0,56884000.0,103572000.0,254537000.0,213179000.0,-43276000.0,35742000.0,1231868000.0,243262000.0,32.0,770848000.0,18484000.0,44125000.0,41358000.0,358361000.0,-40275000.0,21616000.0,2223035000.0,194042000.0,129170000.0,0.0,1882180000.0,2012529000.0,492609000.0,1609329000.0,-46133000.0,133316000.0,164228000.0,133316000.0,230437000.0,434635000.0,56105000.0,271298000.0,11.0,160956000.0,66086000.0,0.0,-62413000.0,-3284000.0,104718000.0,314663000.0,12552000.0,0.0,9.0,16.0,5.0,262.0,88310000.0,1410651000.0,-147287000.0,355135000.0,711096000.0,0.0,5223103000.0,3348850000.0,1139886000.0,1359465000.0,3863638000.0,5223103000.0,2445548000.0,0.0,1.69,78885207.1006,True
ALB,2014-04,66.35428580952382,66.25047523809523,65.71238133333334,66.76095285714285,11170200.0,2014,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2014-12-31,428790000.0,36221000.0,-16761000.0,10.0,-110576000.0,10447000.0,218.0,2489768000.0,-6486000.0,780000.0,1674700000.0,294.0,0.0,56884000.0,103572000.0,254537000.0,213179000.0,-43276000.0,35742000.0,1231868000.0,243262000.0,32.0,770848000.0,18484000.0,44125000.0,41358000.0,358361000.0,-40275000.0,21616000.0,2223035000.0,194042000.0,129170000.0,0.0,1882180000.0,2012529000.0,492609000.0,1609329000.0,-46133000.0,133316000.0,164228000.0,133316000.0,230437000.0,434635000.0,56105000.0,271298000.0,11.0,160956000.0,66086000.0,0.0,-62413000.0,-3284000.0,104718000.0,314663000.0,12552000.0,0.0,9.0,16.0,5.0,262.0,88310000.0,1410651000.0,-147287000.0,355135000.0,711096000.0,0.0,5223103000.0,3348850000.0,1139886000.0,1359465000.0,3863638000.0,5223103000.0,2445548000.0,0.0,1.69,78885207.1006,True
ALB,2014-05,68.2966668095238,68.38380976190476,67.92952328571428,68.82523804761905,10377900.0,2014,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2014-12-31,428790000.0,36221000.0,-16761000.0,10.0,-110576000.0,10447000.0,218.0,2489768000.0,-6486000.0,780000.0,1674700000.0,294.0,0.0,56884000.0,103572000.0,254537000.0,213179000.0,-43276000.0,35742000.0,1231868000.0,243262000.0,32.0,770848000.0,18484000.0,44125000.0,41358000.0,358361000.0,-40275000.0,21616000.0,2223035000.0,194042000.0,129170000.0,0.0,1882180000.0,2012529000.0,492609000.0,1609329000.0,-46133000.0,133316000.0,164228000.0,133316000.0,230437000.0,434635000.0,56105000.0,271298000.0,11.0,160956000.0,66086000.0,0.0,-62413000.0,-3284000.0,104718000.0,314663000.0,12552000.0,0.0,9.0,16.0,5.0,262.0,88310000.0,1410651000.0,-147287000.0,355135000.0,711096000.0,0.0,5223103000.0,3348850000.0,1139886000.0,1359465000.0,3863638000.0,5223103000.0,2445548000.0,0.0,1.69,78885207.1006,True
ALB,2014-06,71.05999942857143,71.19714309523809,70.65666709523809,71.608571,10102200.0,2014,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2014-12-31,428790000.0,36221000.0,-16761000.0,10.0,-110576000.0,10447000.0,218.0,2489768000.0,-6486000.0,780000.0,1674700000.0,294.0,0.0,56884000.0,103572000.0,254537000.0,213179000.0,-43276000.0,35742000.0,1231868000.0,243262000.0,32.0,770848000.0,18484000.0,44125000.0,41358000.0,358361000.0,-40275000.0,21616000.0,2223035000.0,194042000.0,129170000.0,0.0,1882180000.0,2012529000.0,492609000.0,1609329000.0,-46133000.0,133316000.0,164228000.0,133316000.0,230437000.0,434635000.0,56105000.0,271298000.0,11.0,160956000.0,66086000.0,0.0,-62413000.0,-3284000.0,104718000.0,314663000.0,12552000.0,0.0,9.0,16.0,5.0,262.0,88310000.0,1410651000.0,-147287000.0,355135000.0,711096000.0,0.0,5223103000.0,3348850000.0,1139886000.0,1359465000.0,3863638000.0,5223103000.0,2445548000.0,0.0,1.69,78885207.1006,True
ALB,2014-07,70.42318131818182,69.76454522727273,69.19363686363637,70.94272681818182,41084600.0,2014,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2014-12-31,428790000.0,36221000.0,-16761000.0,10.0,-110576000.0,10447000.0,218.0,2489768000.0,-6486000.0,780000.0,1674700000.0,294.0,0.0,56884000.0,103572000.0,254537000.0,213179000.0,-43276000.0,35742000.0,1231868000.0,243262000.0,32.0,770848000.0,18484000.0,44125000.0,41358000.0,358361000.0,-40275000.0,21616000.0,2223035000.0,194042000.0,129170000.0,0.0,1882180000.0,2012529000.0,492609000.0,1609329000.0,-46133000.0,133316000.0,164228000.0,133316000.0,230437000.0,434635000.0,56105000.0,271298000.0,11.0,160956000.0,66086000.0,0.0,-62413000.0,-3284000.0,104718000.0,314663000.0,12552000.0,0.0,9.0,16.0,5.0,262.0,88310000.0,1410651000.0,-147287000.0,355135000.0,711096000.0,0.0,5223103000.0,3348850000.0,1139886000.0,1359465000.0,3863638000.0,5223103000.0,2445548000.0,0.0,1.69,78885207.1006,True
ALB,2014-08,61.61666666666667,61.70142823809523,61.181429238095234,62.12999957142857,24991000.0,2014,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2014-12-31,428790000.0,36221000.0,-16761000.0,10.0,-110576000.0,10447000.0,218.0,2489768000.0,-6486000.0,780000.0,1674700000.0,294.0,0.0,56884000.0,103572000.0,254537000.0,213179000.0,-43276000.0,35742000.0,1231868000.0,243262000.0,32.0,770848000.0,18484000.0,44125000.0,41358000.0,358361000.0,-40275000.0,21616000.0,2223035000.0,194042000.0,129170000.0,0.0,1882180000.0,2012529000.0,492609000.0,1609329000.0,-46133000.0,133316000.0,164228000.0,133316000.0,230437000.0,434635000.0,56105000.0,271298000.0,11.0,160956000.0,66086000.0,0.0,-62413000.0,-3284000.0,104718000.0,314663000.0,12552000.0,0.0,9.0,16.0,5.0,262.0,88310000.0,1410651000.0,-147287000.0,355135000.0,711096000.0,0.0,5223103000.0,3348850000.0,1139886000.0,1359465000.0,3863638000.0,5223103000.0,2445548000.0,0.0,1.69,78885207.1006,True
ALB,2014-09,63.39523809523809,63.24190490476191,62.82714280952381,63.840476,20909200.0,2014,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2014-12-31,428790000.0,36221000.0,-16761000.0,10.0,-110576000.0,10447000.0,218.0,2489768000.0,-6486000.0,780000.0,1674700000.0,294.0,0.0,56884000.0,103572000.0,254537000.0,213179000.0,-43276000.0,35742000.0,1231868000.0,243262000.0,32.0,770848000.0,18484000.0,44125000.0,41358000.0,358361000.0,-40275000.0,21616000.0,2223035000.0,194042000.0,129170000.0,0.0,1882180000.0,2012529000.0,492609000.0,1609329000.0,-46133000.0,133316000.0,164228000.0,133316000.0,230437000.0,434635000.0,56105000.0,271298000.0,11.0,160956000.0,66086000.0,0.0,-62413000.0,-3284000.0,104718000.0,314663000.0,12552000.0,0.0,9.0,16.0,5.0,262.0,88310000.0,1410651000.0,-147287000.0,355135000.0,711096000.0,0.0,5223103000.0,3348850000.0,1139886000.0,1359465000.0,3863638000.0,5223103000.0,2445548000.0,0.0,1.69,78885207.1006,True
ALB,2014-10,56.722174304347824,56.56869543478261,55.75695669565218,57.38217421739131,35893500.0,2014,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2014-12-31,428790000.0,36221000.0,-16761000.0,10.0,-110576000.0,10447000.0,218.0,2489768000.0,-6486000.0,780000.0,1674700000.0,294.0,0.0,56884000.0,103572000.0,254537000.0,213179000.0,-43276000.0,35742000.0,1231868000.0,243262000.0,32.0,770848000.0,18484000.0,44125000.0,41358000.0,358361000.0,-40275000.0,21616000.0,2223035000.0,194042000.0,129170000.0,0.0,1882180000.0,2012529000.0,492609000.0,1609329000.0,-46133000.0,133316000.0,164228000.0,133316000.0,230437000.0,434635000.0,56105000.0,271298000.0,11.0,160956000.0,66086000.0,0.0,-62413000.0,-3284000.0,104718000.0,314663000.0,12552000.0,0.0,9.0,16.0,5.0,262.0,88310000.0,1410651000.0,-147287000.0,355135000.0,711096000.0,0.0,5223103000.0,3348850000.0,1139886000.0,1359465000.0,3863638000.0,5223103000.0,2445548000.0,0.0,1.69,78885207.1006,True
ALB,2014-11,61.12157921052632,61.1073682631579,60.57263136842106,61.54210521052632,25027300.0,2014,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2014-12-31,428790000.0,36221000.0,-16761000.0,10.0,-110576000.0,10447000.0,218.0,2489768000.0,-6486000.0,780000.0,1674700000.0,294.0,0.0,56884000.0,103572000.0,254537000.0,213179000.0,-43276000.0,35742000.0,1231868000.0,243262000.0,32.0,770848000.0,18484000.0,44125000.0,41358000.0,358361000.0,-40275000.0,21616000.0,2223035000.0,194042000.0,129170000.0,0.0,1882180000.0,2012529000.0,492609000.0,1609329000.0,-46133000.0,133316000.0,164228000.0,133316000.0,230437000.0,434635000.0,56105000.0,271298000.0,11.0,160956000.0,66086000.0,0.0,-62413000.0,-3284000.0,104718000.0,314663000.0,12552000.0,0.0,9.0,16.0,5.0,262.0,88310000.0,1410651000.0,-147287000.0,355135000.0,711096000.0,0.0,5223103000.0,3348850000.0,1139886000.0,1359465000.0,3863638000.0,5223103000.0,2445548000.0,0.0,1.69,78885207.1006,True
ALB,2014-12,59.41045454545454,59.452727227272725,58.732727409090906,60.23772736363637,27120300.0,2014,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2014-12-31,428790000.0,36221000.0,-16761000.0,10.0,-110576000.0,10447000.0,218.0,2489768000.0,-6486000.0,780000.0,1674700000.0,294.0,0.0,56884000.0,103572000.0,254537000.0,213179000.0,-43276000.0,35742000.0,1231868000.0,243262000.0,32.0,770848000.0,18484000.0,44125000.0,41358000.0,358361000.0,-40275000.0,21616000.0,2223035000.0,194042000.0,129170000.0,0.0,1882180000.0,2012529000.0,492609000.0,1609329000.0,-46133000.0,133316000.0,164228000.0,133316000.0,230437000.0,434635000.0,56105000.0,271298000.0,11.0,160956000.0,66086000.0,0.0,-62413000.0,-3284000.0,104718000.0,314663000.0,12552000.0,0.0,9.0,16.0,5.0,262.0,88310000.0,1410651000.0,-147287000.0,355135000.0,711096000.0,0.0,5223103000.0,3348850000.0,1139886000.0,1359465000.0,3863638000.0,5223103000.0,2445548000.0,0.0,1.69,78885207.1006,True
ALB,2015-01,57.78499975,57.2499999,56.479000199999994,58.5645001,59596300.0,2015,Albemarle Corp,Materials,Specialty Chemicals,"Baton Rouge, Louisiana",915913,2015-12-31,810634000.0,-8788000.0,48474000.0,10.0,-227649000.0,2059151000.0,13.0,213734000.0,27649000.0,1122000.0,2454463000.0,113.0,0.0,736317000.0,260076000.0,490909000.0,358187000.0,2154000.0,30999000.0,2484738000.0,2893811000.0,33.0,1196872000.0,29122000.0,1733047000.0,132722000.0,508728000.0,3154000.0,-73151000.0,3174674000.0,455417000.0,146921000.0,0.0,-376241000.0,-2276034000.0,360689000.0,-478325000.0,-2160552000.0,334906000.0,-160791000.0,334906000.0,360064000.0,632705000.0,139292000.0,442435000.0,12.0,216998000.0,475836000.0,128706000.0,-421288000.0,-5431000.0,-1936057000.0,686025000.0,-44370000.0,0.0,10.0,11.0,9.0,82.0,102871000.0,1615407000.0,-4267000.0,512274000.0,677345000.0,0.0,9615014000.0,1831003000.0,1616685000.0,3254392000.0,6360622000.0,9615014000.0,3651335000.0,0.0,3.01,111264451.827,True
